Ticker;SimFinId;Currency;Fiscal Year;Fiscal Period;Report Date;Publish Date;Restated Date;Shares (Basic);Shares (Diluted);Revenue;Cost of Revenue;Gross Profit;Operating Expenses;Selling, General & Administrative;Research & Development;Depreciation & Amortization;Operating Income (Loss);Non-Operating Income (Loss);Interest Expense, Net;Pretax Income (Loss), Adj.;Abnormal Gains (Losses);Pretax Income (Loss);Income Tax (Expense) Benefit, Net;Income (Loss) from Continuing Operations;Net Extraordinary Gains (Losses);Net Income;Net Income (Common)
ALX;87732;USD;2019;FY;2019-12-31;2020-02-18;2022-02-14;5118198;5118198;226350000;;;-126861000;-5772000;;-31351000;99489000;-30657000;-38901000;68832000;-8757000;60075000;;60075000;;60075000;60075000
ALX;87732;USD;2020;FY;2020-12-31;2021-02-16;2023-02-13;5120922;5120922;199142000;;;-127067000;-6307000;;-32357000;72075000;-21537000;-24204000;50538000;-8599000;41939000;;41939000;;41939000;41939000
ALX;87732;USD;2021;FY;2021-12-31;2022-02-14;2024-02-12;5124478;5124478;206148000;;;-129951000;-5924000;;-32938000;76197000;-19047000;-19047000;57150000;73432000;130582000;;130582000;2348000;132930000;132930000
ALX;87732;USD;2022;FY;2022-12-31;2023-02-13;2024-02-12;5126100;5126100;205814000;;;-126349000;-6106000;;-29797000;79465000;-21833000;-21833000;57632000;;57632000;;57632000;;57632000;57632000
ALXN;65359;USD;2018;FY;2018-12-31;2019-02-06;2021-02-08;222700000;224500000;4131200000;-374300000;3756900000;-2162300000;-1111800000;-730400000;;1594600000;-32900000;-98200000;1561700000;-1319500000;242200000;-164600000;77600000;;77600000;77600000
ALXN;65359;USD;2019;FY;2019-12-31;2020-02-04;2021-02-08;223200000;224800000;4991100000;-394500000;4596600000;-2456700000;-1261100000;-886000000;;2139900000;22500000;-77800000;2162400000;16399999;2178799999;225500000;2404299999;;2404299999;2404299999
ALXN;65359;USD;2020;FY;2020-12-31;2021-02-08;2021-02-08;220100000;222000000;6069900000;-553500000;5516400000;-2656500000;-1399900000;-1002900000;;2859900000;-60000000;-104700000;2799900000;-2230900000;569000000;34400000;603400000;;603400000;603400000
ALXO;11819581;USD;2019;FY;2019-12-31;2020-03-17;2022-02-28;34711553;34711553;4796000;-4360000;436000;-19619000;-3313000;-16306000;;-19183000;-26000;-21000;-19209000;;-19209000;-34000;-19243000;;-19243000;-23271000
ALXO;11819581;USD;2020;FY;2020-12-31;2021-03-18;2023-03-09;18485343;18485343;1182000;-1075000;107000;-43770000;-14809000;-28961000;;-43663000;-1215000;124000;-44878000;-621000;-45499000;-241000;-45740000;;-45740000;-50942000
ALXO;11819581;USD;2021;FY;2021-12-31;2022-02-28;2024-03-07;40308050;40308050;;;;-83555000;-23385000;-60170000;;-83555000;71000;78000;-83484000;;-83484000;21000;-83463000;;-83463000;-83463000
ALXO;11819581;USD;2022;FY;2022-12-31;2023-03-09;2024-03-07;40699612;40699612;;;;-127436000;-29036000;-98400000;;-127436000;4018000;4040000;-123418000;;-123418000;-64000;-123482000;;-123482000;-123482000
ALZN;11034644;USD;2020;FY;2020-04-30;2020-07-29;2021-07-29;5664799;5664799;;;;-4424161;-3354743;-1069418;;-4424161;13925;13925;-4410236;;-4410236;;-4410236;;-4410236;-4410236
ALZN;11034644;USD;2021;FY;2021-04-30;2021-07-29;2022-07-19;5664799;5664799;;;;-4951888;-3641172;-1310716;;-4951888;-157097;-157097;-5108985;62418;-5046567;;-5046567;;-5046567;-5046567
ALZN;11034644;USD;2022;FY;2022-04-30;2022-07-19;2023-07-27;5942655;5942655;;;;-12319535;-7118221;-5201314;;-12319535;-46524;-46524;-12366059;4000;-12362059;;-12362059;;-12362059;-12362059
AMAM;11795252;USD;2020;FY;2020-12-31;2021-04-26;2022-04-26;20453603;20453603;13671000;;;-26786000;-6353000;-20433000;;-13115000;-4723000;27000;-17838000;;-17838000;1000;-17837000;;-16541000;-16541000
AMAM;11795252;USD;2021;FY;2021-12-31;2022-04-26;2023-03-30;20453603;20453603;7455000;;;-71366000;-17071000;-54295000;;-63911000;40000;;-63871000;-4416000;-68287000;-1000;-68288000;;-68079000;-68079000
AMAM;11795252;USD;2022;FY;2022-12-31;2023-02-09;2023-03-30;38605975;38605975;7402000;;;-74143000;-20836000;-53307000;;-66741000;342000;-968000;-66399000;-9660000;-76059000;-1937000;-77996000;;-77996000;-77996000
AMAT;67102;USD;2018;FY;2018-10-31;2018-12-13;2020-12-11;1013000000;1026000000;16705000000;-9188000000;7517000000;-3026000000;-1004000000;-2022000000;;4491000000;-95000000;-234000000;4396000000;;4396000000;-1358000000;3038000000;;3038000000;3038000000
AMAT;67102;USD;2019;FY;2019-10-31;2019-12-13;2021-12-17;937000000;945000000;14608000000;-8222000000;6386000000;-3036000000;-982000000;-2054000000;;3350000000;-81000000;-237000000;3269000000;;3269000000;-563000000;2706000000;;2706000000;2706000000
AMAT;67102;USD;2020;FY;2020-10-31;2020-12-11;2022-12-16;916000000;923000000;17202000000;-9510000000;7692000000;-3327000000;-1093000000;-2234000000;;4365000000;-199000000;-240000000;4166000000;;4166000000;-547000000;3619000000;;3619000000;3619000000
AMAT;67102;USD;2021;FY;2021-10-31;2021-12-17;2023-12-15;914000000;923000000;23063000000;-12149000000;10914000000;-3714000000;-1229000000;-2485000000;;7200000000;-118000000;-236000000;7082000000;-311000000;6771000000;-883000000;5888000000;;5888000000;5888000000
AMAT;67102;USD;2022;FY;2022-10-31;2022-12-16;2023-12-15;871000000;877000000;25785000000;-13792000000;11993000000;-4209000000;-1438000000;-2771000000;;7784000000;-189000000;-228000000;7595000000;4000000;7599000000;-1074000000;6525000000;;6525000000;6525000000
AMBA;50129;USD;2018;FY;2019-01-31;2019-03-29;2021-03-31;32713606;32713606;227768000;-89624000;138144000;-178564000;-50480000;-128084000;;-40420000;5868000;;-34552000;;-34552000;4105000;-30447000;;-30447000;-30447000
AMBA;50129;USD;2019;FY;2020-01-31;2020-03-27;2022-04-01;33083562;33083562;228732000;-96023000;132709000;-182358000;-52634000;-129724000;;-49649000;8021000;;-41628000;;-41628000;-3164000;-44792000;;-44792000;-44792000
AMBA;50129;USD;2020;FY;2021-01-31;2021-03-31;2023-03-31;34679717;34679717;222990000;-87417000;135573000;-196739000;-55980000;-140759000;;-61166000;3863000;;-57303000;;-57303000;-2483000;-59786000;;-59786000;-59786000
AMBA;50129;USD;2021;FY;2022-01-31;2022-04-01;2023-03-31;34679717;34679717;331856000;-123724000;208132000;-237775000;-70438000;-167337000;;-29643000;1002000;;-28641000;;-28641000;2230000;-26411000;;-26411000;-26411000
AMBA;50129;USD;2022;FY;2023-01-31;2023-03-31;2023-03-31;36577120;36577120;337606000;-128672000;208934000;-283190000;-78244000;-204946000;;-74256000;3318000;;-70938000;;-70938000;5552000;-65386000;;-65386000;-65386000
AMC;1100848;USD;2018;FY;2018-12-31;2019-03-01;2021-03-12;12062100;13010500;5460800000;-1981100000;3479700000;-3169600000;;;-537800000;310100000;-99800000;-300800000;210300000;-86600000;123700000;-13600000;110100000;;110100000;110100000
AMC;1100848;USD;2019;FY;2019-12-31;2020-02-28;2022-03-01;10383200;10383200;5471000000;-1977800000;3493200000;-3257400000;;;-450000000;235800000;-259600000;-292800000;-23800000;-147800000;-171600000;22500000;-149100000;;-149100000;-149100000
AMC;1100848;USD;2020;FY;2020-12-31;2021-03-12;2024-02-28;11721200;11721200;1242400;-411500;830900;-2395100;;;-498300;-1564200;-380900;-311000;-1945100;-2584400;-4529500;-59900;-4589400;;-4589100;-4589100
AMC;1100848;USD;2021;FY;2021-12-31;2022-03-01;2024-02-28;51333000;51333000;2527900000;-745600000;1782300000;-2621400000;;;-425000000;-839100000;-306800000;-414900000;-1145900000;-134100000;-1280000000;10200000;-1269800000;;-1269100000;-1269100000
AMC;1100848;USD;2022;FY;2022-12-31;2023-02-28;2024-02-28;47741000;47741000;3911400000;-1280300000;2631100000;-3018200000;;;-396000000;-387100000;-406500000;-336400000;-793600000;-177500000;-971100000;-2500000;-973600000;;-973600000;-973600000
AMCIU;11795308;USD;2021;FY;2021-12-31;2022-03-25;2023-03-29;27565100;27565100;;;;-1387827;-1199590;;;-1387827;6015;;-1381812;1428550;46738;;46738;;46738;46738
AMCR;6475603;USD;2018;FY;2018-06-30;2018-09-03;2020-08-27;1154600000;1157700000;9319100000;-7462300000;1856800000;-865900000;-793200000;-72700000;;990900000;-227800000;-196900000;763100000;-40200000;722900000;-118800000;586600000;;575200000;575200000
AMCR;6475603;USD;2019;FY;2019-06-30;2019-09-03;2021-08-24;1180000000;1184000000;9458000000;-7659000000;1799000000;-1063000000;-999000000;-64000000;;736000000;-1000000;-191000000;735000000;-131000000;604000000;-172000000;436000000;1000000;430000000;430000000
AMCR;6475603;USD;2020;FY;2020-06-30;2020-08-27;2022-08-18;1600000000;1602000000;12468000000;-9932000000;2536000000;-1482000000;-1385000000;-97000000;;1054000000;-114000000;-185000000;940000000;-115000000;825000000;-187000000;624000000;-8000000;612000000;612000000
AMCR;6475603;USD;2021;FY;2021-06-30;2021-08-24;2023-08-17;1551000000;1556000000;12861000000;-10129000000;2732000000;-1392000000;-1292000000;-100000000;;1340000000;-53000000;-139000000;1287000000;-94000000;1193000000;-261000000;951000000;;939000000;939000000
AMCR;6475603;USD;2022;FY;2022-06-30;2022-08-18;2023-08-17;1509000000;1516000000;14544000000;-11724000000;2820000000;-1380000000;-1284000000;-96000000;;1440000000;-91000000;-135000000;1349000000;-234000000;1115000000;-300000000;815000000;;805000000;805000000
AMCX;445716;USD;2018;FY;2018-12-31;2019-03-01;2021-02-26;58066000;58947000;2971929000;-1445949000;1525980000;-748738000;-657457000;;-91281000;777242000;-106636000;-135813000;670606000;-50333000;620273000;-156306000;463967000;;446187000;446187000
AMCX;445716;USD;2019;FY;2019-12-31;2020-02-27;2022-02-16;56205000;57037000;3060321000;-1506985000;1553336000;-780542000;-679444000;;-101098000;772794000;-139091000;-133091000;633703000;-147517000;486186000;-78470000;407716000;;380486000;380486000
AMCX;445716;USD;2020;FY;2020-12-31;2021-02-26;2023-02-17;51016000;51733000;2814956000;-1401591000;1413365000;-813426000;-708820000;;-104606000;599939000;-37357000;-108578000;562582000;-160203000;402379000;-145391000;256988000;;239979000;239979000
AMCX;445716;USD;2021;FY;2021-12-31;2022-02-16;2024-02-09;42506000;43440000;3077608000;-1432083000;1645525000;-985615000;-891734000;;-93881000;659910000;-93616000;-118830000;566294000;-192062000;374232000;-94393000;279839000;;250596000;250596000
AMCX;445716;USD;2022;FY;2022-12-31;2023-02-17;2024-02-09;51016000;51733000;3096545000;-1515902000;1580643000;-1004044000;-896817000;;-107227000;576599000;-116868000;-120436000;459731000;-489683000;-29952000;40980000;11028000;;7594000;7594000
AMD;191397;USD;2018;FY;2018-12-31;2019-02-08;2021-01-29;982000000;1064000000;6475000000;-4028000000;2447000000;-1996000000;-562000000;-1434000000;;451000000;-121000000;-121000000;330000000;;330000000;9000000;337000000;;337000000;337000000
AMD;191397;USD;2019;FY;2019-12-31;2020-02-04;2022-02-03;1091000000;1120000000;6731000000;-3863000000;2868000000;-2297000000;-750000000;-1547000000;;571000000;-259000000;-94000000;312000000;60000000;372000000;-31000000;341000000;;341000000;341000000
AMD;191397;USD;2020;FY;2020-12-31;2021-01-29;2023-02-27;1184000000;1207000000;9763000000;-5416000000;4347000000;-2978000000;-995000000;-1983000000;;1369000000;-94000000;-47000000;1275000000;;1275000000;1210000000;2490000000;;2490000000;2490000000
AMD;191397;USD;2021;FY;2021-12-31;2022-02-03;2024-01-31;1214000000;1230000000;16434000000;-8505000000;7929000000;-4293000000;-1448000000;-2845000000;;3636000000;21000000;-34000000;3657000000;12000000;3669000000;-513000000;3162000000;;3162000000;3162000000
AMD;191397;USD;2022;FY;2022-12-31;2023-02-27;2024-01-31;1561000000;1571000000;23601000000;-12998000000;10603000000;-9441000000;-2336000000;-5005000000;-2100000000;1162000000;-80000000;-88000000;1082000000;102000000;1184000000;122000000;1320000000;;1320000000;1320000000
AME;67669;USD;2018;FY;2018-12-31;2019-02-21;2021-02-18;230823000;232712000;4845872000;-3186310000;1659562000;-584022000;-584022000;;;1075540000;-87795000;-82180000;987745000;;987745000;-209812000;777933000;;777933000;777933000
AME;67669;USD;2019;FY;2019-12-31;2020-02-20;2022-02-22;227759000;229395000;5158557000;-3370897000;1787660000;-610280000;-610280000;;;1177380000;-107632000;-88481000;1069748000;;1069748000;-208451000;861297000;;861297000;861297000
AME;67669;USD;2020;FY;2020-12-31;2021-02-18;2023-02-21;229435000;231150000;4540029000;-2996515000;1543514000;-515630000;-515630000;;;1027884000;54425000;-86062000;1082309000;;1082309000;-209870000;872439000;;872439000;872439000
AME;67669;USD;2021;FY;2021-12-31;2022-02-22;2024-02-22;231171000;233000000;5546514000;-3633900000;1912614000;-603944000;-603944000;;;1308670000;-85500000;-80381000;1223170000;;1223170000;-233117000;990053000;;990053000;990053000
AME;67669;USD;2022;FY;2022-12-31;2023-02-21;2024-02-22;231536000;231536000;6150530000;-4005261000;2145269000;-644577000;-644577000;;;1500692000;-72000000;-83186000;1428692000;;1428692000;-269150000;1159542000;;1159542000;1159542000
AMED;904598;USD;2018;FY;2018-12-31;2019-02-28;2021-02-25;32791000;33609000;1662578000;-1309385000;353193000;-198045000;-166897000;;-13261000;155148000;3840000;-7092000;158988000;;158988000;-38859000;120129000;;119346000;119346000
